created_at,id,name,text,user_id,screen_name,location
,,,,,,
Fri Feb 22 22:31:07 +0000 2019,1.09907E+18,Gaz Pearce, tv aerials...  aerials halifax ,1.09685E+18,aggressorfleet,"Halifax, England"
,,,,,,
Fri Feb 22 22:31:13 +0000 2019,1.09907E+18,Mark A. MacLean,rt : thanks to   _dalmed  for helping my team make this study happen during my tim…,547289144,MarkMaclean10,"Halifax, NS, Canada"
,,,,,,
Fri Feb 22 22:31:16 +0000 2019,1.09907E+18,Gaz Pearce,your animation is on the login page!!...  aerials halifax ,1.09685E+18,aggressorfleet,"Halifax, England"
,,,,,,
Fri Feb 22 22:31:29 +0000 2019,1.09907E+18,Gaz Pearce,do you make merch?...  aerials halifax ,1.09685E+18,aggressorfleet,"Halifax, England"
,,,,,,
Fri Feb 22 22:31:47 +0000 2019,1.09907E+18,YLC | JLC,"rt : lots of businesses in  are donating profits to the barho family this week.

here is a thread of the ones i kno…",40121934,ylc_jlc,Canada
,,,,,,
Fri Feb 22 22:31:58 +0000 2019,1.09907E+18,TMJ-FLD Nursing Jobs,"interested in a job in , fl? this could be a great fit. click the link in our bio to apply: registered… ",120834745,tmj_FLD_NURSING,"Daytona Beach, FL"
,,,,,,
Fri Feb 22 22:32:04 +0000 2019,1.09907E+18,Halifax News,plan to bring grieving mother's relatives to halifax 'moving quickly' ,23318118,halifaxnews,"Halifax, Canada"
,,,,,,
Fri Feb 22 22:32:28 +0000 2019,1.09907E+18,Richard,what about the oil semi that drove half way across the country to see you! and u just closed ur blinds?… ,164819351,digsby50, Saskatchewan
,,,,,,
Fri Feb 22 22:32:54 +0000 2019,1.09907E+18,R. Sweeney,rt : the funeral for seven syrian children who died in a fast-moving house fire in halifax will be held tomorrow afternoon at t…,1.06208E+18,RSweeney14,"Cape Breton, Nova Scotia"
,,,,,,
Fri Feb 22 22:33:54 +0000 2019,1.09907E+18,KSP_Libs,rt : a productive discussion today in  with african ns youth and . the fight to end racial discrimina…,1223950760,KSP_Libs,Kildonan-St. Paul Winnipeg MB
,,,,,,
Fri Feb 22 22:33:58 +0000 2019,1.09907E+18,CBU English/Drama,rt : i always lol at the suggested route to walk home to cape breton from halifax ,2370702607,CapeEnglish,"Cape Breton, NS, Canada"
,,,,,,
Fri Feb 22 22:34:27 +0000 2019,1.09907E+18,Jim Little,"rt : there’s a good reason the budget isn’t going to balance, and here it is . vote buying time, with our own money. btw, i am hu…",7.58631E+17,JimLitt35147494,"Brockville, Ontario"
,,,,,,
Fri Feb 22 22:34:32 +0000 2019,1.09907E+18,Dee Rana,may allah swt give sabr to kawthar &amp; recovery to her husband. may her children be in the beautiful gardens in heave… ,1659147247,UmmeZaynMuaz,"Chicago, Illinois"
,,,,,,
Fri Feb 22 22:34:50 +0000 2019,1.09908E+18,NEWS 95.7 Halifax,plan to bring grieving mother's relatives to halifax 'moving quickly'. ,28158298,NEWS957,"Halifax, Nova Scotia, Canada"
,,,,,,
Fri Feb 22 22:34:55 +0000 2019,1.09908E+18,Ivriniel,"rt : lindsay souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which…",1695298952,Ivriniel,
,,,,,,
Fri Feb 22 22:35:08 +0000 2019,1.09908E+18,Connie Donoghue,rt : plan to bring grieving mother's relatives to halifax 'moving quickly'. ,205463662,1001cjd,"Calgary, Alberta, Canada"
,,,,,,
Fri Feb 22 22:35:28 +0000 2019,1.09908E+18,shaune jonasson,"rt :  is looking for clerical and administrative professionals to support the royal canadian navy in halifax, nova scot…",430361305,ashamark,
,,,,,,
Fri Feb 22 22:35:34 +0000 2019,1.09908E+18,Grace Evans,"rt : lots of businesses in  are donating profits to the barho family this week.

here is a thread of the ones i kno…",2262872799,_graceevans,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 22:35:46 +0000 2019,1.09908E+18,Cynthia Johnston,rt : whatever your views are on pmjt - i am pointing out that in recent days  found the time to show up at a ra…,65518995,CJMOM1,"Kingston, Ontario"
,,,,,,
Fri Feb 22 22:35:55 +0000 2019,1.09908E+18,Jenna Downey,excited to host perspective hrm+  students at the halifax info session tonight at the halifax centra… ,8.69566E+17,stfxjenna,"Antigonish, Nova Scotia"
,,,,,,
Fri Feb 22 22:37:44 +0000 2019,1.09908E+18,Jeffrey J Whitmer Sr,new house to paint. have enough already — at estate on the halifax ,46486987,dynamicjj1,Daytona Beach FL
,,,,,,
Fri Feb 22 22:37:57 +0000 2019,1.09908E+18,TMJ-FLD Jobs,"interested in a job in , fl? this could be a great fit. click the link in our bio to apply: mental hea… ",39156822,tmj_fld_jobs,"Daytona Beach, FL"
,,,,,,
Fri Feb 22 22:38:02 +0000 2019,1.09908E+18,Inside Sport Analysis," our stats packages provide clubs with great content for both staff and supporters!

email info… ",9.35231E+17,InsideSportPA,"Warrington, England"
,,,,,,
Fri Feb 22 22:38:35 +0000 2019,1.09908E+18,halifaxnoise,rt : plan to bring grieving mother's relatives to halifax 'moving quickly'. ,3106885636,halifaxnoise,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 22:38:48 +0000 2019,1.09908E+18,Dianne Frittenburg,rt : poor working conditions? your rights violated at work? a new organization in halifax offers support if you have nowhere to…,2445038260,frittenburg_5,Bridgewater
,,,,,,
Fri Feb 22 22:40:39 +0000 2019,1.09908E+18,Royce MacRae,"duckfeetband at   . 2018-11-10.
.

  _music … ",6460502,rmacrae,Nova Scotia Canada
,,,,,,
Fri Feb 22 22:40:39 +0000 2019,1.09908E+18,Bob Hale,rt : excited to host perspective hrm+  students at the halifax info session tonight at the halifax central library…,2458706217,BobHale2,"STFX University, Antigonish NS"
,,,,,,
Fri Feb 22 22:40:44 +0000 2019,1.09908E+18,Tom from NJ," -- my dollar bill was just found in halifax,va  ",343097405,Tom_from_NJ,"Cinnaminson, NJ"
,,,,,,
Fri Feb 22 22:40:52 +0000 2019,1.09908E+18,Air Show Atlantic,"performer announcement: cf-18 demo team!

air show atlantic is  thrilled to announce that the  will be per… ",291428944,AirShowAtlantic,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 22:41:00 +0000 2019,1.09908E+18,Dori Modney,rt : funeral plans announced for seven syrian children killed in halifax fire    https:/…,309333025,Dori_Modney,"Lethbridge, AB"
,,,,,,
Fri Feb 22 22:41:42 +0000 2019,1.09908E+18,Peter Vieth,rt : halifax man sentenced to life in prison in wife’s slaying ,17964725,Peter_Vieth,"Roanoke, Va."
,,,,,,
Fri Feb 22 22:42:03 +0000 2019,1.09908E+18,HHB," - dartmouth to halifax (activity): traffic conditions, dartmouth bound light volumes, halifax bound l… ",104231486,HHBridges,"Halifax, Nova Scotia, Canada"
,,,,,,
Fri Feb 22 22:42:03 +0000 2019,1.09908E+18,John Dunbar,rt : the gofundme for the barho family has now broken half a million dollars.   ,7.61985E+17,John4Heatherton,
,,,,,,
Fri Feb 22 22:42:08 +0000 2019,1.09908E+18,Ambuj Laroiya," pls visit halifax, canada",8.81475E+17,AmbujLaroiya,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 22:42:13 +0000 2019,1.09908E+18,Big Blue Bird,rt : ready to start some seeds? we are open saturday from 9 to 2 pm. come on by for all your seed sowing needs.    htt…,2740391501,EastCauthor,Canada
,,,,,,
Fri Feb 22 22:42:15 +0000 2019,1.09908E+18,Royce MacRae,"duckfeetband at   . 2018-11-10.
.

  _music … ",6460502,rmacrae,Nova Scotia Canada
,,,,,,
Fri Feb 22 22:42:34 +0000 2019,1.09908E+18,tom gillis, 9hrs stuck in halifax for nothing.,7.61774E+17,tommyboy19601,
,,,,,,
Fri Feb 22 22:42:57 +0000 2019,1.09908E+18,Bulletin Sports,just over 17 minutes until tip here at halifax for the region 2c semifinals between martinsville and dan river ,703483513,BulletinSport,"Martinsville, VA"
,,,,,,
Fri Feb 22 22:43:07 +0000 2019,1.09908E+18,Bill Karsten,rt : my heart will be in halifax tomorrow when our community honours the lives of the seven barho children. the …,8.01435E+17,bill_karsten,
,,,,,,
Fri Feb 22 22:43:33 +0000 2019,1.09908E+18,Jeff Man is speaking at BSidesNoVA,rt :   ,121130943,MrJeffMan,"Baltimore, MD"
,,,,,,
Fri Feb 22 22:43:46 +0000 2019,1.09908E+18,Royce MacRae,"duckfeetband at   . 2018-11-10.
.

  _music … ",6460502,rmacrae,Nova Scotia Canada
,,,,,,
Fri Feb 22 22:44:04 +0000 2019,1.09908E+18,David Silva,"seriously , do you really need to send two a4 sheets of paper whenever someone adds your cards to apple pay… ",24932696,dgfs,"London, England"
,,,,,,
Fri Feb 22 22:44:45 +0000 2019,1.09908E+18,Bob Hale,students and parents who are attending tonight will receive an amazing presentation from  and… ,2458706217,BobHale2,"STFX University, Antigonish NS"
,,,,,,
Fri Feb 22 22:45:15 +0000 2019,1.09908E+18,christine hughes,funeral plans announced for seven syrian children killed in halifax fire ,1128991135,nanna200255,
,,,,,,
Fri Feb 22 22:46:21 +0000 2019,1.09908E+18,Michele Saran,rt : 25 fun things to do in halifax nova scotia i the boutique adventurer   …,238330234,MSCanada1201,"Windsor, NS"
,,,,,,
Fri Feb 22 22:46:54 +0000 2019,1.09908E+18,COVE,"rt _avery: halifax _nce members, don't miss the _scmo meeting and tour of _ocean feb. 27th. rsvp to  h…",7.81259E+17,COVE_Ocean,"Nova Scotia, Canada"
,,,,,,
Fri Feb 22 22:47:00 +0000 2019,1.09908E+18,James,rt : plan to bring grieving mother's relatives to halifax 'moving quickly' ,560249080,jchute70,Canada
,,,,,,
Fri Feb 22 22:47:21 +0000 2019,1.09908E+18,Fyrman,rt _pathealey: have a great weekend all! hold your little ones tightly n pray for the barho family and healing for them.  #…,2375467850,Fyrman162,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 22:47:26 +0000 2019,1.09908E+18,Summit Academy,"grade 4 student and halifax hawks atom aa player jax ginnish—great two foot turns, deception and short side shots!… ",8.77722E+17,SummitAcademyNS,"Bedford, Nova Scotia"
,,,,,,
Fri Feb 22 22:47:40 +0000 2019,1.09908E+18,Ann J MacKenzie,rt : celebrating  with my  _insurance in halifax ,7.19155E+17,AnnJMacKenzie,"Yarmouth, Nova Scotia"
,,,,,,
Fri Feb 22 22:47:45 +0000 2019,1.09908E+18,Christie Lea,          ,968847722,ChristieLeaShop,"Hipperholme, West Yorkshire"
,,,,,,
Fri Feb 22 22:48:00 +0000 2019,1.09908E+18,Halifax Health Jobs,"want to work at halifax health? we're hiring in , fl! click for details:  ",3002421482,WorkatHalifax,"Daytona Beach, Florida"
,,,,,,
Fri Feb 22 22:48:02 +0000 2019,1.09908E+18,Paul Ash,awesome article! what's so funny? your guide to comedy in halifax | cbc comedy ,37565425,paulashcomedy,"Montreal, Quebec, Canada"
,,,,,,
Fri Feb 22 22:49:20 +0000 2019,1.09908E+18,McKelvies,"happy hour from 4-6pm daily! .
.
.
.
.
.
.
.
.
.
    … ",133473893,mckelviesfish,Halifax
,,,,,,
Fri Feb 22 22:49:28 +0000 2019,1.09908E+18,Summit Academy,"grade 4 student and halifax hawks atom aa player jax ginnish—great two foot turns, deception and short side shots!… ",8.77722E+17,SummitAcademyNS,"Bedford, Nova Scotia"
,,,,,,
Fri Feb 22 22:49:43 +0000 2019,1.09908E+18,Ken Morris,"new artwork for sale! - ""halifax explosion memorial bell tower"" -   ",37657284,kenmojr,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 22:50:32 +0000 2019,1.09908E+18,Deyner Pineda,"rt : las ciudades de canadá, st john's y halifax, miembros de _cities, visitaron nuestra  ética para estr…",3914238347,DeynerPineda,"Barranquilla, Atlántico"
,,,,,,
Fri Feb 22 22:51:03 +0000 2019,1.09908E+18,Halifax County Public Schools_ Virginia,halifax county high school varsity boys basketball will host the 5d regional championship game tomorrow night 2/… ,9.31189E+17,HCPSDistrict,
,,,,,,
Fri Feb 22 22:51:39 +0000 2019,1.09908E+18,Bruce Peever,working with brian lambie on helping halifax rethink the delivery of corporate communications.  today we covered ev… ,43104397,heservescities,Hamilton
,,,,,,
Fri Feb 22 22:52:32 +0000 2019,1.09908E+18,Casa Nova Fine Beverages,"we’ve got delicious selection lined up for the savour food &amp;  wine festival next thursday in halifax! 

stop by o… ",9.68306E+17,casanova_scotia,"Bear River East, NS"
,,,,,,
Fri Feb 22 22:52:49 +0000 2019,1.09908E+18,Nevin French," guy, you were barely able to get in trouble in your early 20s in halifax.",9.54424E+17,NevinITAC,"Ottawa, Ontario"
,,,,,,
Fri Feb 22 22:52:56 +0000 2019,1.09908E+18,Sarah Rochford,_hello you’re coming to halifax on sunday lol.,42426035,rochie87,"Halifax, England"
,,,,,,
Fri Feb 22 22:53:24 +0000 2019,1.09908E+18,Oluwasina Alabi,"404
",3192714850,D_TechBoss,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 22:53:28 +0000 2019,1.09908E+18,Owlkids Publishing,love this! thanks darron!,214097334,owlkids,"Toronto, ON"
,,,,,,
Fri Feb 22 22:53:29 +0000 2019,1.09908E+18,Wanda Wilson,public funeral to take place saturday for 7 children killed in halifax house fire ,63222750,WWilson67,"New Brunswick, Canada"
,,,,,,
Fri Feb 22 22:54:01 +0000 2019,1.09908E+18,MEOPAR,"rt _avery: halifax _nce members, don't miss the _scmo meeting and tour of _ocean feb. 27th. rsvp to  h…",2348495330,MEOPAR_NCE,Canada
,,,,,,
Fri Feb 22 22:54:04 +0000 2019,1.09908E+18,emily kew,public funeral to take place saturday for 7 children killed in halifax house fire ,594090818,kew_vw,
,,,,,,
Fri Feb 22 22:55:51 +0000 2019,1.09908E+18,Keiron.,"people who don't belong to the scene around here
shouldn't get upset that other people do things poetry orien… ",174439558,Keironhiggspoet,"Halifax, England"
,,,,,,
Fri Feb 22 22:56:33 +0000 2019,1.09908E+18,John Bucci,"“the mother was on the grass, praying i guess, bowing her hands down, and pulling on my husband’s arm to call 911.""… ",3199981859,jbucci71,
,,,,,,
Fri Feb 22 22:56:37 +0000 2019,1.09908E+18,Juliet Daniel,"rt : in this week’s article throwback, dr. rita orji shares her inspirational journey to great success - earning a phd and getti…",7.41423E+17,bajanjules27,"Hamilton, Ontario"
,,,,,,
Fri Feb 22 22:58:18 +0000 2019,1.09908E+18,JLCQuébec|YLCQuebec,"rt : if you do one thing today, please rt this thread and help  help the  family during this difficult time. thank y…",188162948,JLCQ_YLCQ,"Québec, Canada"
,,,,,,
Fri Feb 22 22:58:26 +0000 2019,1.09908E+18,Evan Colclough,rt : i always lol at the suggested route to walk home to cape breton from halifax ,1.08303E+18,ColcloughEvan,
,,,,,,
Fri Feb 22 22:58:45 +0000 2019,1.09908E+18,HRCE Safe Schools,"rt _6oatsjam: expressing our grief through kind words, drawings and cards for the family     …",3351966551,HRCESafeSchools,
,,,,,,
Fri Feb 22 22:58:48 +0000 2019,1.09908E+18,Barb Bishop,"rt : the family needs us now more than ever. 
the funeral for the seven barho children will be held saturday at the cunard cent…",1422151686,barbish11,
,,,,,,
Fri Feb 22 22:59:13 +0000 2019,1.09908E+18,Traivius Chappell,rt : halifax county high school varsity boys basketball will host the 5d regional championship game tomorrow night 2 @ 7…,9.22244E+17,TraiviusC,"Halifax, VA"
,,,,,,
Fri Feb 22 22:59:30 +0000 2019,1.09908E+18,Brian,rt : attention !! ,372480008,brianjeffcock,Halifax
,,,,,,
Fri Feb 22 22:59:34 +0000 2019,1.09908E+18,Heron09,"rt : the family needs us now more than ever. 
the funeral for the seven barho children will be held saturday at the cunard cent…",247478131,Heron09,
,,,,,,
Fri Feb 22 22:59:47 +0000 2019,1.09908E+18,Em McPerry,"  console toi, à halifax tu dois fumer dans des endroits désigner même pour la cigarette.",21318382,Emma_McPerry,Nova Scotia
,,,,,,
Fri Feb 22 23:00:04 +0000 2019,1.09908E+18,Cole Hbr Wx - EW3446,"wnd wnw 6 km, max 40.7 km at 03:17, dry, t -4.4c, chill -7c, h -2.4c, l -8.1c, rn24h 3.8 mm, dp -8.7c, hum 72%,… ",1544389514,ColeHbrNSwx,Cole Harbour NS Canada
,,,,,,
Fri Feb 22 23:00:41 +0000 2019,1.09908E+18,lokol.com Halifax,plan to bring grieving mother's relatives to halifax 'moving qui…   ,3535319596,lokolHalifax,
,,,,,,
Fri Feb 22 23:01:02 +0000 2019,1.09908E+18,Clay West Bar/Grill,that’s so 90’s dance party! just like back in the day.. we’ll be partying to all the hits from the 90’s! tomorrow-… ,855633084,ClayWestHalifax,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:02:04 +0000 2019,1.09908E+18,Jobs for Tweeters,"athletics - social media for the 2019 season - march 1: university of king's college (halifax ns): ""twitter inst… ",253315737,Tweet__Jobs,Canada
,,,,,,
Fri Feb 22 23:02:24 +0000 2019,1.09908E+18,CMHA Halifax-Dartmouth,rt : my heart will be in halifax tomorrow when our community honours the lives of the seven barho children. the …,599315054,CMHAHalDart,"2020 Gottingen St. Halifax, NS"
,,,,,,
Fri Feb 22 23:03:14 +0000 2019,1.09908E+18,Global Halifax,a halifax-area woman has filed a human rights complaint against the halifax regional municipality over a lack of ac… ,31147535,globalhalifax,Atlantic Canada
,,,,,,
Fri Feb 22 23:03:43 +0000 2019,1.09908E+18,Anna K. McCurdy,rt : a halifax-area woman has filed a human rights complaint against the halifax regional municipality over a lack of accessi…,34268873,annaban1,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:03:58 +0000 2019,1.09908E+18,Barb Bishop,rt : my heart will be in halifax tomorrow when our community honours the lives of the seven barho children. the …,1422151686,barbish11,
,,,,,,
Fri Feb 22 23:04:20 +0000 2019,1.09908E+18,Halifax Jobs,"manager maintenance: hertz corporation (enfield, ns): ""you're looking for the benefits of joining an industry leade… ",464068390,HalifaxJob,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:04:34 +0000 2019,1.09908E+18,Kartbahn Racing,"headed into the weekend like...
.
.
see you at the track!
.
.
.
.
   … ",241267246,kartbahnracing,"Halifax, NS | 902.455.5278"
,,,,,,
Fri Feb 22 23:04:53 +0000 2019,1.09908E+18,halifaxnoise,rt : a halifax-area woman has filed a human rights complaint against the halifax regional municipality over a lack of accessi…,3106885636,halifaxnoise,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:05:15 +0000 2019,1.09908E+18,Lewis,which one are you in your avi — the one on the right conducting the interview  the on the left being interviewed i… ,156888159,LewisRWalsh,"Halifax, England"
,,,,,,
Fri Feb 22 23:05:19 +0000 2019,1.09908E+18,Nik Coulter,"on first read, i glossed over the bit about how we get to hear about the five best arenas next week. 

let me take… ",540503831,Taoiseach5,"Ottawa-Gatineau, NCR"
,,,,,,
Fri Feb 22 23:05:21 +0000 2019,1.09908E+18,Elizabeth Paul,rt : the company heading a controversial project that would see natural gas stored in huge underground caverns north of halif…,521764665,elizabethfpaul,Millbrook First Nation
,,,,,,
Fri Feb 22 23:06:14 +0000 2019,1.09908E+18,Halifax Weather,7pm: -   (shearwater) ,22044270,wxHALIFAX,
,,,,,,
Fri Feb 22 23:06:36 +0000 2019,1.09908E+18,Angelos Onassis,"rt : from donations to teddy bears to letters, heartbroken nova scotians are rallying around the halifax fire victims. …",2412570606,AngelosOnassis,"Toronto, Ontario and Athens, Greece"
,,,,,,
Fri Feb 22 23:07:25 +0000 2019,1.09908E+18,Pablo Morillo,"rt : las ciudades de canadá, st john's y halifax, miembros de _cities, visitaron nuestra  ética para estr…",347686342,Pmorillov,
,,,,,,
Fri Feb 22 23:07:54 +0000 2019,1.09908E+18,Lady Ann,rt : back home from an  excellent  debate in halifax organised by  with panellists including _all…,36480903,annofarabia,
,,,,,,
Fri Feb 22 23:09:02 +0000 2019,1.09908E+18,Halifax Jobs,"federal team lead: colliers project leaders (halifax, ns): ""totally engaged. be collaborative. be part of the team… ",464068390,HalifaxJob,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:09:51 +0000 2019,1.09908E+18,Sherri Borden Colley,rt : plan to bring grieving mother's relatives to halifax 'moving quickly'  ,819488774,SH_BordenColley,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:10:06 +0000 2019,1.09908E+18,coachpb,rt : plan to bring grieving mother's relatives to halifax 'moving quickly' ,8.3583E+17,coachpb2,"Dieppe, New Brunswick"
,,,,,,
Fri Feb 22 23:10:15 +0000 2019,1.09908E+18,Linda Schofield,toutes mes félicitations! vous faites honneur à votre alma mater!,80972992,LindaSchofield,Moncton NB Canada
,,,,,,
Fri Feb 22 23:10:33 +0000 2019,1.09908E+18,Zoe Abdur Rehman,"rt : syrian refugee family in halifax, canada all died in a house fire except the mom. please pray for them and support the…",1.09089E+18,AbdurZoe,
,,,,,,
Fri Feb 22 23:11:01 +0000 2019,1.09908E+18,Chris Bond,      … ,345218793,BondChris73,"Leeds, England"
,,,,,,
Fri Feb 22 23:11:48 +0000 2019,1.09908E+18,Joanne Dixon,rt : film crews visited the grade i listed building back in july last year and saw thousands of people bringing their treasures t…,1904631002,joojoojansen,"Barkisland, England"
,,,,,,
Fri Feb 22 23:12:01 +0000 2019,1.09908E+18,joe,rt : plan to bring grieving mother's relatives to halifax 'moving quickly'  ,738296364,josephfdeal,
,,,,,,
Fri Feb 22 23:12:39 +0000 2019,1.09908E+18,Allison Menegoni,"rt : nscc alumni had the pleasure of visiting  today. the event recognized the work of halifax water, under the…",94483428,allisonmenegoni,"London, Ontario, Canada"
,,,,,,
Fri Feb 22 23:12:51 +0000 2019,1.09908E+18,Luke MacDonald,rt : mark your calendars! march 16th!!halifax is getting our own parkrun!! sign up now before it fills up fast! …,65535004,LukeShoeFitter,
,,,,,,
Fri Feb 22 23:13:46 +0000 2019,1.09908E+18,Halifax Jobs,"teacher academic 1(a)-(b)-5(a)-(b): nova scotia government (dartmouth, ns): ""services requires a teacher to deliver… ",464068390,HalifaxJob,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:13:52 +0000 2019,1.09908E+18,Dragon Fly,"rt : a halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in syria, to raise money for the ref…",2541558216,DragonF44593037,
,,,,,,
Fri Feb 22 23:14:35 +0000 2019,1.09909E+18,YQYSTATUS,jazz air  (dh8c) departed halifax int'l (yhz) at 19:14 ast enroute to sydney (nova scotia) (yqy) for an estima… ,7.81675E+17,YQYSTATUS,"Cape Breton , NS"
,,,,,,
Fri Feb 22 23:14:55 +0000 2019,1.09909E+18,Nik Coulter,"this leaves the mushy middle with three relatively recently-renovated québec arenas (rouyn-noranda, victo, sherbroo… ",540503831,Taoiseach5,"Ottawa-Gatineau, NCR"
,,,,,,
Fri Feb 22 23:14:57 +0000 2019,1.09909E+18,MechJack,. was kind enough to ask google my question. the answer was delivered better than i could have ever hoped. ,9.3755E+17,mechjacktv,"Minnesota, USA"
,,,,,,
Fri Feb 22 23:15:08 +0000 2019,1.09909E+18,Four Season Gadgets,"macdonald bridge in halifax, nova scotia ",1.03796E+18,4SeasonGadgets,
,,,,,,
Fri Feb 22 23:15:26 +0000 2019,1.09909E+18,Angelos Onassis,rt _cbc: breaking: funeral(s) for the seven children killed in this week's house fire will take place tomorrow in halifax (cunard cen…,2412570606,AngelosOnassis,"Toronto, Ontario and Athens, Greece"
,,,,,,
Fri Feb 22 23:16:31 +0000 2019,1.09909E+18,Kate Gregory,"rt : ""now, the family needs us more than ever."" syrian refugee chocolatier  tells  about why he's donatin…",108631018,gregcons,rural Ontario
,,,,,,
Fri Feb 22 23:16:37 +0000 2019,1.09909E+18,Jas,thank you youtubers.. when our city of halifax suffered a horrible loss this week.. as 7 sweet children lost their… ,2347614792,xoAnand,Canada
,,,,,,
Fri Feb 22 23:16:46 +0000 2019,1.09909E+18,Donny Buell," yet, with a piece of your heart still missing halifax, right.....",734132816,buelltrain47,"Halifax, Nova Scotia Canada"
,,,,,,
Fri Feb 22 23:16:58 +0000 2019,1.09909E+18,Paul Vienneau,sage parking is a human right.this shows how important it is for the city to fully consider these of things b… ,266693617,paulvienneau1,"Halifax, NS, Canada"
,,,,,,
Fri Feb 22 23:18:02 +0000 2019,1.09909E+18,Clara Hardman, inn by marriott chesapeake greenbrier chesapeake va  halifax login my account,8.74193E+17,NinaAkatova,
,,,,,,
Fri Feb 22 23:18:05 +0000 2019,1.09909E+18,Logan Campbell,"it now says the call letters for cjchh for ctv halifax hd, ckcwh for ctv moncton hd, finally cjcbh for ctv sydney h… ",57123937,LogManMaritimes,"Sydney, NS, Cape Breton"
,,,,,,
Fri Feb 22 23:18:20 +0000 2019,1.09909E+18,Dave Robertson,"rt : at some point after the grief subsides from this tragedy, the discussion has to continue regarding lightweight new home const…",473531392,FireChiefSGFS,"South Glengarry, Ontario"
,,,,,,
Fri Feb 22 23:18:25 +0000 2019,1.09909E+18,Ritchie Fältskog Elliot Joplin,"rt : you think you know the mamas &amp; the papas? prove it!

john and michelle phillips traveled to halifax, nova scotia in 19…",1.05862E+18,Richy51258181,Gotham city 
,,,,,,
Fri Feb 22 23:18:26 +0000 2019,1.09909E+18,Malay Street Food,rt : you might just see us there later in the year  ,2853233883,NasiLemak_MCR,#Manchester 
,,,,,,
Fri Feb 22 23:18:35 +0000 2019,1.09909E+18,Angelos Onassis,rt : a halifax mp says the syrian mother of the 7 children who died in a house fire has requested that her mother and brother be al…,2412570606,AngelosOnassis,"Toronto, Ontario and Athens, Greece"
,,,,,,
Fri Feb 22 23:18:36 +0000 2019,1.09909E+18,In the East Coast,"rt : it now says the call letters for cjchh for ctv halifax hd, ckcwh for ctv moncton hd, finally cjcbh for ctv sydney hd a…",3148706046,AtlCanCaper,"Atlantic Canada/Maritimes, NS"
,,,,,,
Fri Feb 22 23:18:45 +0000 2019,1.09909E+18,Mark,"i will be in halifax tomorrow night, i am so excited",8.56311E+17,machalkett,"Nanaimo, British Columbia"
,,,,,,
Fri Feb 22 23:18:45 +0000 2019,1.09909E+18,Halifax Jobs,"office coordinator - full time: shannex inc. (dartmouth, ns): ""40816 kinross hall parkland at the lakes ~ corporate… ",464068390,HalifaxJob,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:18:58 +0000 2019,1.09909E+18,MA Maritimes,"halifax intl arpt (ns), can 22 18:00 -  faible neige ",376357937,meteoalerte_mar,"Provinces Maritimes, Canada"
,,,,,,
Fri Feb 22 23:19:12 +0000 2019,1.09909E+18,Stephanie Parrish.,"the discrepancy between halifax and dartmouth on  is painful.
 ",39721107,stephanie1709,"Halifax, NS"
,,,,,,
Fri Feb 22 23:19:17 +0000 2019,1.09909E+18,CMOS-SCMO,"rt _avery: halifax _nce members, don't miss the _scmo meeting and tour of _ocean feb. 27th. rsvp to  h…",2729452610,CMOS_SCMO,
,,,,,,
Fri Feb 22 23:20:03 +0000 2019,1.09909E+18,HHB," - dartmouth to halifax (activity): traffic conditions, dartmouth bound light volumes, halifax boun… ",104231486,HHBridges,"Halifax, Nova Scotia, Canada"
,,,,,,
Fri Feb 22 23:20:10 +0000 2019,1.09909E+18,Michael,"""we need this project to go ahead."" - really ? when halifax, and vancouver have both declared a state of… ",444663077,tiger_reviews,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:20:20 +0000 2019,1.09909E+18,TMJ-NSC Jobs,"want to work at td bank canada? we're hiring in , ns! click the link in our bio for details on this job and… ",40960802,tmj_nsc_jobs,Nova Scotia
,,,,,,
Fri Feb 22 23:20:33 +0000 2019,1.09909E+18,Gerry Jones,rt : a halifax-area woman has filed a human rights complaint against the halifax regional municipality over a lack of accessi…,2824097451,867Gerry,"Halifax, Nova Scotia"
,,,,,,
Fri Feb 22 23:21:04 +0000 2019,1.09909E+18,Daniel Whittall,"  dave, i’m a member in halifax. do you think it’s appropriate to be saying things like this… ",556265945,danwhittall,
,,,,,,
